type,uuid,organization_id,project_id,provider,region,id,internal_id
billing-integration.hourly.test,40a0a24a-d6f8-447f-adf3-a44b19f1dc86,3d968926-4d38-4ca0-906c-6baa60b3a5de,93ccc2f0-b33d-44db-9a45-4cdcfbf282ad,aws,us-west-2,93-test-hourly-71,766b8dac-40d9-4d91-8fcb-853e14e65a60
billing-integration.hourly.test,d8d9f9d4-cc83-4906-b9c9-943b3eb2383c,3d968926-4d38-4ca0-906c-6baa60b3a5de,93ccc2f0-b33d-44db-9a45-4cdcfbf282ad,aws,us-west-2,92-test-hourly-14,559bfcfc-78b5-41ab-9b50-53d313ea578b
billing-integration.hourly.test,289963c5-307b-420b-a54f-cbc094493fd3,3d968926-4d38-4ca0-906c-6baa60b3a5de,93ccc2f0-b33d-44db-9a45-4cdcfbf282ad,aws,us-west-2,91-test-hourly-63,969bee60-27b0-450f-bb98-75c8f1547e62
billing-integration.hourly-metric-only.test,6e94f74b-66a3-4f53-a3a5-8aabf1b2b35c,ddcb0bcb-1cd9-460a-809b-8e499f8121e1,66971be6-6937-4c22-a7c0-d337fb747399,aws,us-west-2,30-test-hourly-metric-only-48,bdc36f0e-5f91-4a6c-a1e0-3e96b1712c0c
billing-integration.monthly-cumulative.test,2bf68362-acd7-4614-8db4-fd7351221706,ddcb0bcb-1cd9-460a-809b-8e499f8121e1,66971be6-6937-4c22-a7c0-d337fb747399,aws,us-west-2,29-test-monthly-cmv-18,f725c9c1-00b9-4d04-a7f7-4dc85cf75b2e
billing-integration.monthly-cumulative.test,7255b510-1b82-495b-91f7-0ecbc6604ba0,ddcb0bcb-1cd9-460a-809b-8e499f8121e1,66971be6-6937-4c22-a7c0-d337fb747399,aws,us-west-2,28-test-monthly-cmv-34,efeba4db-2165-4e25-8133-c54d7af7854c
billing-integration.hourly.test,8a0f4c4d-18c2-49b8-8c3d-c58fa6a7d5c3,5df8b1b8-8ae9-4c9f-814b-ad56545f9c8d,4f0099df-b645-43ae-9690-c55d674dcff9,aws,us-west-2,test-hourly-resource-93,b32559b8-8281-42e2-9448-40e7b61e7cc6
billing-integration.hourly.test,9b12b125-891a-4999-8182-24fa7f0fe50d,5df8b1b8-8ae9-4c9f-814b-ad56545f9c8d,4f0099df-b645-43ae-9690-c55d674dcff9,aws,us-west-2,test-hourly-resource-52,07e787d5-c74f-48af-a8cf-4733c0cc1e22
billing-integration.hourly.test,3a4daa0e-d86c-4081-8a72-84e1fa71523a,5df8b1b8-8ae9-4c9f-814b-ad56545f9c8d,4f0099df-b645-43ae-9690-c55d674dcff9,aws,us-west-2,test-hourly-resource-17,dc20c0b2-fdcc-438f-8a6e-977dce5f28ca
billing-integration.hourly.test,6c02becf-01fe-4309-9462-d8377a367b6b,1f23d3a0-f815-44e0-919a-14874258daa6,9cc92ee6-2d00-4ea7-9386-804b7970ce1b,aws,us-west-2,8-test-hourly-43,70964ec8-32d2-49bd-a62e-c07779a14f2f
billing-integration.hourly.test,262eaf3c-b05a-45fb-b7a3-1de64594eb78,1f23d3a0-f815-44e0-919a-14874258daa6,9cc92ee6-2d00-4ea7-9386-804b7970ce1b,aws,us-west-2,6-test-hourly-29,9acd0da8-21f5-406c-805b-1261050eae21
billing-integration.hourly.test,5b115cec-bfbc-4d25-973f-284670b396ea,1f23d3a0-f815-44e0-919a-14874258daa6,9cc92ee6-2d00-4ea7-9386-804b7970ce1b,aws,us-west-2,5-test-hourly-82,5b671f58-c695-4556-a844-4e83d7cfdb80
billing-integration.hourly.test,3e46cb85-2cc0-4ab2-90e9-7232e3fb4bea,1f23d3a0-f815-44e0-919a-14874258daa6,9cc92ee6-2d00-4ea7-9386-804b7970ce1b,aws,us-west-2,7-test-hourly-96,784a8007-d3a6-49e7-be91-b4d47b5b0ee3
billing-integration.hourly.test,40b0e131-c9e1-4acd-aab4-17301c7fde1b,44d40e93-87db-4ecc-8314-583730ba2424,be3510d8-ba71-422b-9c22-9afefc679b26,aws,us-west-2,43-test-hourly-31,69497822-ad80-42bb-859d-d284cba0ef6b
billing-integration.hourly.test,19b87ca5-1efc-457a-b80f-9ce547d442bc,44d40e93-87db-4ecc-8314-583730ba2424,be3510d8-ba71-422b-9c22-9afefc679b26,aws,us-west-2,42-test-hourly-87,0bad889e-c8d5-43f9-8f76-fffd9650ae39
billing-integration.hourly.test,3debc925-b526-47b0-b8a9-de8e4cb8cb97,44d40e93-87db-4ecc-8314-583730ba2424,be3510d8-ba71-422b-9c22-9afefc679b26,aws,us-west-2,41-test-hourly-42,0b5ac290-9687-42b0-8c25-9fc76d13b66d
billing-integration.hourly.test,9af43383-0d12-4a9c-af3a-748c1eb62021,44d40e93-87db-4ecc-8314-583730ba2424,be3510d8-ba71-422b-9c22-9afefc679b26,aws,us-west-2,40-test-hourly-51,fe7702bc-6644-47a6-825c-be484b6fb91d
billing-integration.hourly.test,ee5b6d0e-3fc7-4d4a-9e72-ecce4c3fb338,7240fb84-c59c-4b49-beba-df7df9671372,1e010806-80a6-42d9-8d15-5507396dd236,aws,us-west-2,25-test-hourly-13,400c6f3c-9da8-4224-bd4d-b3b032bc3415
billing-integration.hourly.test,9e48a672-9937-4b7e-b72b-b4686a6ffa9b,7240fb84-c59c-4b49-beba-df7df9671372,1e010806-80a6-42d9-8d15-5507396dd236,aws,us-west-2,23-test-hourly-41,be8a9c8d-ab2d-482a-8769-6bfb618e29ad
billing-integration.hourly.test,603bf41c-e744-4ba4-bd02-5ef9dd293a5d,7240fb84-c59c-4b49-beba-df7df9671372,1e010806-80a6-42d9-8d15-5507396dd236,aws,us-west-2,21-test-hourly-15,2b2b25ff-a6d9-425a-beef-06861babd18d
billing-integration.hourly.test,022dd9f2-1061-4e49-a30b-9e02882a629c,7240fb84-c59c-4b49-beba-df7df9671372,1e010806-80a6-42d9-8d15-5507396dd236,aws,us-west-2,19-test-hourly-23,a69c3425-bdb2-487b-9aa1-7a72f0bed1b4
billing-integration.hourly.test,053c6bc4-a062-483a-a712-240a2828f03f,595a00e5-7f62-4b7e-abd4-00d99ea2076c,2c78a4c4-7340-4d35-91bf-02a91c60250d,aws,us-west-2,test-hourly-resource-69,0ac6bafe-5539-45b5-95ef-780115b9d5e8
billing-integration.hourly.test,83568488-3927-463e-a09f-ac3f826b01d0,595a00e5-7f62-4b7e-abd4-00d99ea2076c,2c78a4c4-7340-4d35-91bf-02a91c60250d,aws,us-west-2,test-hourly-resource-82,ed68e397-0659-4adb-ad86-e1ceed74413b
billing-integration.hourly.test,c609d7a0-5a1e-4786-856e-c379bcd4fd25,595a00e5-7f62-4b7e-abd4-00d99ea2076c,2c78a4c4-7340-4d35-91bf-02a91c60250d,aws,us-west-2,test-hourly-resource-0,d5a9b46e-19de-4daf-b4a6-d3b162abe7e7
billing-integration.hourly.test,d5183c13-5257-4fec-aae9-d7bbff668acb,aa3c2a9f-0628-4d64-b132-fd6bdb1413ce,c48968c1-4f47-45e1-be3f-6aa8b3d9d7a3,aws,us-west-2,79-test-hourly-96,8075b2d5-c05d-46c9-ae8f-cf33b22ac486
billing-integration.hourly.test,4b6740de-8438-48f3-be34-51bb1247e478,aa3c2a9f-0628-4d64-b132-fd6bdb1413ce,c48968c1-4f47-45e1-be3f-6aa8b3d9d7a3,aws,us-west-2,78-test-hourly-87,7ef28e4a-0c68-4c2a-b769-d076097359f3
billing-integration.hourly.test,ffbf466a-2fe9-4674-bbb7-5a6fbdf55ead,aa3c2a9f-0628-4d64-b132-fd6bdb1413ce,c48968c1-4f47-45e1-be3f-6aa8b3d9d7a3,aws,us-west-2,77-test-hourly-33,7ba25c8a-26bc-4ad1-ac0c-5cb0a3458bdf
billing-integration.hourly.test,85a156e7-4291-43ea-ab87-ec3fca06aad0,aa3c2a9f-0628-4d64-b132-fd6bdb1413ce,c48968c1-4f47-45e1-be3f-6aa8b3d9d7a3,aws,us-west-2,76-test-hourly-49,c85a833c-5b24-49cd-8970-df4b36343350
billing-integration.hourly.test,d255b20e-80f9-40b7-86e5-ddc9078bd3ee,fd44db85-fb57-49c1-9425-b3922ea6b0b8,8b22a1e7-51a3-48f4-a6f1-9463add9228f,aws,us-west-2,49-test-hourly-82,c60bef5f-5564-40db-a199-3cd552631f16
billing-integration.hourly.test,4f269ee1-a28e-42db-90dd-a983fccea095,fd44db85-fb57-49c1-9425-b3922ea6b0b8,8b22a1e7-51a3-48f4-a6f1-9463add9228f,aws,us-west-2,48-test-hourly-50,13762590-b332-4fd5-baf8-82cca252c00f
billing-integration.hourly.test,2ecbb3fe-4b14-4ed8-9bdf-3be2d88b6248,fd44db85-fb57-49c1-9425-b3922ea6b0b8,8b22a1e7-51a3-48f4-a6f1-9463add9228f,aws,us-west-2,47-test-hourly-16,93708a96-82f5-497c-8290-80469a85d117
billing-integration.hourly.test,00e254d3-228e-4487-b764-d252365e9bac,fd44db85-fb57-49c1-9425-b3922ea6b0b8,8b22a1e7-51a3-48f4-a6f1-9463add9228f,aws,us-west-2,46-test-hourly-46,908431b8-4faa-427b-bb31-31a18b5a0e02
billing-integration.hourly.test,4a32b44c-c3d9-4146-9530-7678e8c9fc0d,00072f7d-2c9a-4f58-baeb-735baae7a0ce,cef4fb6b-1f73-4401-8a13-0505d24f04ba,aws,us-west-2,43-test-hourly-67,aed0c0ae-d9ec-45a0-a77c-b019f682d841
billing-integration.hourly.test,4d720097-457d-4fe7-8aad-681a8d4af42c,00072f7d-2c9a-4f58-baeb-735baae7a0ce,cef4fb6b-1f73-4401-8a13-0505d24f04ba,aws,us-west-2,42-test-hourly-0,2257704e-1ce4-4312-9dac-24343cab5ecd
billing-integration.hourly.test,55183fe3-0292-4abf-b60b-fcf7225ab4ee,00072f7d-2c9a-4f58-baeb-735baae7a0ce,cef4fb6b-1f73-4401-8a13-0505d24f04ba,aws,us-west-2,41-test-hourly-14,6684321e-6cea-47f7-8762-2085f26cc3f7
billing-integration.hourly.test,ea4e037b-6c5a-4add-842d-cf42a1d33a36,00072f7d-2c9a-4f58-baeb-735baae7a0ce,cef4fb6b-1f73-4401-8a13-0505d24f04ba,aws,us-west-2,40-test-hourly-47,a1197fc6-d3b1-4bc7-aa82-76a9729b3997
billing-integration.hourly.test,e4269611-b9a3-43d7-b575-2de824e045a6,5fac0778-eed9-42cd-9140-9c63eba38481,ba9d81ed-6d03-4abe-9686-a14294da878c,aws,us-west-2,52-test-hourly-40,ca09ae61-3232-4d10-8cdc-18e384119b37
billing-integration.hourly.test,1ff232cf-09f1-4791-a317-3c67e9bd5b5d,5fac0778-eed9-42cd-9140-9c63eba38481,ba9d81ed-6d03-4abe-9686-a14294da878c,aws,us-west-2,51-test-hourly-78,51d85adf-c5c1-4d9e-bb10-3b88257b392f
billing-integration.hourly.test,93190ab3-40d8-454d-8983-1113dc9fd32c,5fac0778-eed9-42cd-9140-9c63eba38481,ba9d81ed-6d03-4abe-9686-a14294da878c,aws,us-west-2,50-test-hourly-94,fb9afff5-c9f2-4eeb-abb1-8c4c06fa17aa
billing-integration.hourly.test,269397a9-cf78-4efd-a78b-f62a5b1359de,5fac0778-eed9-42cd-9140-9c63eba38481,ba9d81ed-6d03-4abe-9686-a14294da878c,aws,us-west-2,49-test-hourly-88,c5342f73-7f8a-4728-b3b0-31fe62283cb1
billing-integration.hourly.test,6cba0b1d-da04-4d97-8b29-cd9f89b553d3,ce1b35e2-3114-49e8-bc1b-a4318b958ef2,f6e207f8-68ac-4120-b2e1-d1cd5f2d07f4,aws,us-west-2,39-test-hourly-84,a15f0193-c8b8-41e8-921a-377c6e823ce0
billing-integration.hourly.test,5838230b-d498-4829-8c43-689f8449ebd2,ce1b35e2-3114-49e8-bc1b-a4318b958ef2,f6e207f8-68ac-4120-b2e1-d1cd5f2d07f4,aws,us-west-2,38-test-hourly-97,008f655f-1ab1-42cf-89a5-7f11054469d3
billing-integration.hourly.test,7e66ac5f-ccc7-4a13-ae75-c2bc18b9ca99,ce1b35e2-3114-49e8-bc1b-a4318b958ef2,f6e207f8-68ac-4120-b2e1-d1cd5f2d07f4,aws,us-west-2,36-test-hourly-63,51b95b53-fd2c-4a67-aa9d-7560d552662c
billing-integration.hourly.test,7a93c28e-0290-4bc3-82bd-ef45d82ae6b7,ce1b35e2-3114-49e8-bc1b-a4318b958ef2,f6e207f8-68ac-4120-b2e1-d1cd5f2d07f4,aws,us-west-2,37-test-hourly-57,3f5b1efa-69d8-4c88-bccc-eef23b780e3c
billing-integration.price-locked.test,fa1d4ab6-559f-4c8c-a64b-3c56970c78b0,5fbecd37-9a2e-4c90-ae1c-ce71ae50137e,285ff581-26f7-45c5-b3ad-4f6495c375c2,aws,us-west-2,2-test-price-locked-12,767ad5d6-960b-4469-95a7-ae1e6bcbefee
billing-integration.price-locked.test,e34a7d07-6cd8-4efb-b34e-dada1568e1fc,5fbecd37-9a2e-4c90-ae1c-ce71ae50137e,285ff581-26f7-45c5-b3ad-4f6495c375c2,aws,us-west-2,1-test-price-locked-24,ff86c71b-53d3-459f-9df9-f667bcf24250
billing-integration.hourly.test,e6a77c58-7b2e-48f0-883a-31149a4e5f16,20346fc3-9831-4262-869b-697f00dc104d,8dbfe987-9eae-4bab-9885-da7bf4664508,aws,us-west-2,19-test-hourly-39,6812c253-a0cf-4e3b-a8b5-6e69412f8c14
billing-integration.hourly.test,c8e5a447-d17e-48b5-b0b6-1c707617f945,20346fc3-9831-4262-869b-697f00dc104d,8dbfe987-9eae-4bab-9885-da7bf4664508,aws,us-west-2,17-test-hourly-40,a2250569-327b-464a-bdd1-06acac8ad742
billing-integration.hourly.test,7ddff229-df8e-4f55-898b-ce40a608e29e,20346fc3-9831-4262-869b-697f00dc104d,8dbfe987-9eae-4bab-9885-da7bf4664508,aws,us-west-2,14-test-hourly-46,e41836c1-3a53-4985-b8b6-149dd96da1c7
billing-integration.hourly.test,63770c33-2c00-436c-b3a4-fc32d56e772f,20346fc3-9831-4262-869b-697f00dc104d,8dbfe987-9eae-4bab-9885-da7bf4664508,aws,us-west-2,10-test-hourly-35,b4e4ab37-2bf9-4bb6-a217-d23f5d88c269
billing-integration.hourly.test,7e334f87-507d-4998-a090-2c8db0fd66e5,703c4565-52f5-43df-be5d-9552e0844185,c2d618cf-e637-4825-9745-9dc749da2fa8,aws,us-west-2,83-test-hourly-85,adcde2b4-0f18-4b5d-80ea-f768dc71bfd1
billing-integration.hourly.test,d460239c-464a-4a77-84c6-39d81920984c,703c4565-52f5-43df-be5d-9552e0844185,c2d618cf-e637-4825-9745-9dc749da2fa8,aws,us-west-2,82-test-hourly-24,dda7854c-b7f3-49c6-9bd3-f80a1988a9ec
billing-integration.hourly.test,fb14ddff-4ed2-4e49-bfbd-8127ee89b022,703c4565-52f5-43df-be5d-9552e0844185,c2d618cf-e637-4825-9745-9dc749da2fa8,aws,us-west-2,81-test-hourly-37,7a7b7469-d764-4541-916f-7a94e449762f
billing-integration.hourly.test,5bbeaa7a-a62b-43d0-9425-17fbd8189b72,703c4565-52f5-43df-be5d-9552e0844185,c2d618cf-e637-4825-9745-9dc749da2fa8,aws,us-west-2,80-test-hourly-81,0d5310d8-fb23-4998-b48d-eba1c0ed986c
billing-integration.hourly.test,8a968e92-c17b-4ca9-9e16-1e195ddeefc3,669e1b1f-e129-484b-a5bf-bf8a2660a0a7,550c03f6-aeb4-424f-b725-19ab3096b08d,aws,us-west-2,24-test-hourly-98,380e189a-5996-4b44-b3c1-0371400f26e1
billing-integration.hourly.test,b86e203b-b36f-44c6-a293-72dc12f45572,669e1b1f-e129-484b-a5bf-bf8a2660a0a7,550c03f6-aeb4-424f-b725-19ab3096b08d,aws,us-west-2,23-test-hourly-2,0d2cccf2-ee1a-48de-b4d8-eadeb24ac6f2
billing-integration.hourly.test,55d309c1-d245-4fd7-adf1-5af83d709a6e,669e1b1f-e129-484b-a5bf-bf8a2660a0a7,550c03f6-aeb4-424f-b725-19ab3096b08d,aws,us-west-2,22-test-hourly-39,f430b4d7-48ab-4918-89a6-010c8e16622b
billing-integration.hourly.test,b963d912-eba6-41bf-856e-77f183643880,669e1b1f-e129-484b-a5bf-bf8a2660a0a7,550c03f6-aeb4-424f-b725-19ab3096b08d,aws,us-west-2,21-test-hourly-15,452cf003-a656-4021-ac1a-04d727392eee
billing-integration.hourly.test,1a9288a8-c443-40fd-981c-4fdc720d757f,bca49a03-9b6b-4ae0-be71-d81b8364dc56,ae7cb5e6-67ad-4bea-8124-f6d5d73d11ad,aws,us-west-2,41-test-hourly-2,e8dee3cc-5ce3-4773-b4c5-eaba2f6e1224
billing-integration.hourly.test,a1e261cf-5cc0-48c0-b353-0b628647d38f,bca49a03-9b6b-4ae0-be71-d81b8364dc56,ae7cb5e6-67ad-4bea-8124-f6d5d73d11ad,aws,us-west-2,40-test-hourly-23,c12ea1fb-360b-41f5-a563-63e1687f57ad
billing-integration.hourly.test,fdfda0a9-5b7a-42b4-8337-37936e6aa8af,bca49a03-9b6b-4ae0-be71-d81b8364dc56,ae7cb5e6-67ad-4bea-8124-f6d5d73d11ad,aws,us-west-2,39-test-hourly-91,98fa43d0-406e-4f6c-a34c-415a0d5c492b
billing-integration.hourly.test,ae1e2826-e779-4b5b-b821-f8d87ab919eb,bca49a03-9b6b-4ae0-be71-d81b8364dc56,ae7cb5e6-67ad-4bea-8124-f6d5d73d11ad,aws,us-west-2,38-test-hourly-80,2e5841d5-9bfb-484c-9251-1d129865488b
billing-integration.hourly.test,de5c2d5e-dbf0-4203-a85a-6541ea11fe5a,3e22ad42-cc9b-48fc-8c18-cad320d57888,00b58b02-2998-4860-98d9-614fbfc1a846,aws,us-west-2,test-hourly-resource-34,261e67fc-0c9a-4ff8-ae26-32386f363c66
billing-integration.hourly.test,0ebfa269-347d-4f2e-8d40-27b5a56d614f,3e22ad42-cc9b-48fc-8c18-cad320d57888,00b58b02-2998-4860-98d9-614fbfc1a846,aws,us-west-2,test-hourly-resource-7,cadb4a2f-d2a0-41b7-ad2c-205d7a74ca2e
billing-integration.hourly.test,f449be8b-41ac-422c-854f-3fa753dd42c0,3e22ad42-cc9b-48fc-8c18-cad320d57888,00b58b02-2998-4860-98d9-614fbfc1a846,aws,us-west-2,test-hourly-resource-21,131db626-8573-4813-9d7d-c6522144713d
billing-integration.monthly-cumulative.test,d9ebcfb3-7bef-4166-983e-37037e49cfe3,93da7ae5-3d3a-4816-89c3-647d84fb0e20,b8dd8c46-4d21-4e46-9316-5a642f8f453b,aws,us-west-2,20-test-monthly-cmv-94,c5e7f2fc-34cc-4843-bb0a-516069593e13
billing-integration.hourly.test,53fb1a86-a585-43ea-9c2a-2c2deb322ead,f74ed261-e0aa-46f0-b9bc-df66d51196f4,3087d0dd-fe29-4eca-9e77-ee387d8dea33,aws,us-west-2,test-hourly-resource-61,ee0f545d-fff2-4788-a97c-72d8ff214781
billing-integration.hourly.test,1709d9f2-6c6a-40f6-a7ed-0f56d8e39b9c,f74ed261-e0aa-46f0-b9bc-df66d51196f4,3087d0dd-fe29-4eca-9e77-ee387d8dea33,aws,us-west-2,test-hourly-resource-19,b489031b-066e-4d3f-9819-2f6db7a35647
billing-integration.hourly.test,7b265a32-ba6c-4e0d-97f6-bd5f1bdd0e1e,1bd035af-8a95-4d8a-b310-60d0f182c81c,f8a17962-786a-4185-85b2-4743338e032e,aws,us-west-2,31-test-hourly-27,8190c4a0-ad58-4323-8cee-f798dc20d670
billing-integration.hourly.test,952a6c8d-6a7c-479b-bf6d-823bf7fa316e,1bd035af-8a95-4d8a-b310-60d0f182c81c,f8a17962-786a-4185-85b2-4743338e032e,aws,us-west-2,30-test-hourly-66,5a4e9371-92aa-4983-9ace-7827bbb615c0
billing-integration.hourly.test,05863169-72b8-42eb-ade6-de00657a62fd,1bd035af-8a95-4d8a-b310-60d0f182c81c,f8a17962-786a-4185-85b2-4743338e032e,aws,us-west-2,29-test-hourly-89,d9c780ff-4433-489f-8988-128ffd452685
billing-integration.hourly.test,58bf0cce-cfee-4df0-84dc-0d3cf5d07a54,1bd035af-8a95-4d8a-b310-60d0f182c81c,f8a17962-786a-4185-85b2-4743338e032e,aws,us-west-2,28-test-hourly-24,1737f4a1-afd2-48b7-ba31-1bdab48f7920
billing-integration.hourly.test,c3814b1b-f4dd-4b0e-8685-1e72802de908,53eb9f58-7269-4335-8ddf-b6337cec87e9,1d96f712-c3b4-488c-b608-5237a021b30b,aws,us-west-2,19-test-hourly-86,65ee1fa0-f5fe-47c1-8558-d51ef8d08fa6
billing-integration.hourly.test,7017cf21-31b6-4d94-9253-e6f00d7dfff2,53eb9f58-7269-4335-8ddf-b6337cec87e9,1d96f712-c3b4-488c-b608-5237a021b30b,aws,us-west-2,18-test-hourly-26,3f0f1410-23d2-425f-8f8a-3733048f07ec
billing-integration.hourly.test,bd0fc59f-70d2-46ef-9ae1-02187ccac8e7,53eb9f58-7269-4335-8ddf-b6337cec87e9,1d96f712-c3b4-488c-b608-5237a021b30b,aws,us-west-2,20-test-hourly-14,80226223-caf6-44f7-bae4-73d6578b8b34
billing-integration.hourly.test,aec35474-b0c7-4f5f-ad69-35cf73849ec3,53eb9f58-7269-4335-8ddf-b6337cec87e9,1d96f712-c3b4-488c-b608-5237a021b30b,aws,us-west-2,17-test-hourly-10,5dfe7e8a-5184-4e15-94a0-6c1c0a4d2570
billing-integration.monthly-metric-only.test,5076946a-5caa-4d6e-84db-1e5ac75ae065,2671b9fd-5960-4299-9d3f-39f3f7a39f6c,2259f663-4e07-4b83-99bf-60468004bf22,aws,us-west-2,37-test-monthly-metric-only-62,f2383046-e2d5-4690-97f4-90b1aeb2b85b
billing-integration.hourly.test,03e3fe22-2ad3-46f2-8e2a-39c138fbba7c,c0904dce-033f-4c1e-a857-48c275df7885,1cff2545-08c5-4cc4-ae17-a15f362e2c14,aws,us-west-2,27-test-hourly-53,610b375f-61b5-4afe-ba85-e114d05ae579
billing-integration.hourly.test,87ed8ee1-174d-4556-8a90-1c243c7df0a4,c0904dce-033f-4c1e-a857-48c275df7885,1cff2545-08c5-4cc4-ae17-a15f362e2c14,aws,us-west-2,29-test-hourly-53,cbefa05f-18dc-4643-95ba-68fe7413fd77
billing-integration.hourly.test,a1b7d1fd-de8e-4ffd-8848-02fdfd7c2406,c0904dce-033f-4c1e-a857-48c275df7885,1cff2545-08c5-4cc4-ae17-a15f362e2c14,aws,us-west-2,28-test-hourly-49,e172eef0-d8f4-4868-9257-227bd1905a6a
billing-integration.hourly.test,6df557d2-70ad-4e1d-8f11-12710e8b6dd0,c0904dce-033f-4c1e-a857-48c275df7885,1cff2545-08c5-4cc4-ae17-a15f362e2c14,aws,us-west-2,26-test-hourly-72,6435736a-d8b4-4e3a-9b3d-0a6956926994
billing-integration.hourly.test,596deb96-a821-4a62-90d5-07a89eb90b61,05719542-f575-400d-9982-701b51a7cc2f,55f7a70e-61c9-4f95-9682-a457e27cd47b,aws,us-west-2,48-test-hourly-74,eb39cef1-0cca-4908-b89b-35cde75a18a6
billing-integration.hourly.test,e6c08e34-9194-45cd-81f0-3d0bfcba33f0,05719542-f575-400d-9982-701b51a7cc2f,55f7a70e-61c9-4f95-9682-a457e27cd47b,aws,us-west-2,47-test-hourly-14,122db4bb-f0eb-44bc-96af-3bdce9441620
billing-integration.hourly.test,decb4fd5-9238-4db0-a8b0-19e8a24168ce,05719542-f575-400d-9982-701b51a7cc2f,55f7a70e-61c9-4f95-9682-a457e27cd47b,aws,us-west-2,46-test-hourly-37,2ac616ae-84df-4751-a9c7-27bab4954d9e
billing-integration.hourly.test,4cf51145-d7ff-43d3-9052-c0735de74f52,05719542-f575-400d-9982-701b51a7cc2f,55f7a70e-61c9-4f95-9682-a457e27cd47b,aws,us-west-2,45-test-hourly-71,2d211286-fc73-4198-9467-54be792cd035
billing-integration.hourly.test,7a3553bb-b2ad-44f0-8d19-7bf5ed3a0542,4c2e4261-4b4b-494a-9d51-197707077b62,b91b143f-6680-48b2-aba2-64b9eda5508a,aws,us-west-2,91-test-hourly-45,0c4fa996-093f-4e0d-91cc-b72f7e3dd6ea
billing-integration.hourly.test,d18e40dd-1dd3-4fb8-b629-dcde9f5c3e5d,4c2e4261-4b4b-494a-9d51-197707077b62,b91b143f-6680-48b2-aba2-64b9eda5508a,aws,us-west-2,90-test-hourly-84,5a9d0ae1-5c12-45b3-baeb-0c07b345ae1b
billing-integration.hourly.test,24c0102f-3c2a-4b12-9f44-e5d73d1c3bed,4c2e4261-4b4b-494a-9d51-197707077b62,b91b143f-6680-48b2-aba2-64b9eda5508a,aws,us-west-2,89-test-hourly-54,7650c135-014a-4bed-8ae1-af3d2ef4603d
billing-integration.hourly.test,db97042f-630b-4596-ba51-2b69d80e0959,4c2e4261-4b4b-494a-9d51-197707077b62,b91b143f-6680-48b2-aba2-64b9eda5508a,aws,us-west-2,88-test-hourly-2,124387b4-d4b7-4c25-8ce9-bbead4a030d7
billing-integration.monthly-cumulative.test,0bc0e93a-a051-4546-8c5c-3c7758c98c33,15f86551-db1b-40ab-a73c-d19cc8b43c5b,6155e475-f9c4-4140-827c-14d0468f8fb2,aws,us-west-2,23-test-monthly-cmv-34,e90b8662-4d3b-4660-a8e4-89b7fe16d7b3
billing-integration.hourly.test,a0d9bb7f-29f4-41fb-9b2e-4e2a4d8b45c0,09081235-54ee-439d-afbe-07086ed98b01,93bd238a-3a51-4d21-81c1-76e52a342c61,aws,us-west-2,36-test-hourly-73,c4ccbbea-cabb-4781-b004-48b0e1b64690
billing-integration.hourly.test,21c04557-df98-471c-81ae-6c3f968424cb,09081235-54ee-439d-afbe-07086ed98b01,93bd238a-3a51-4d21-81c1-76e52a342c61,aws,us-west-2,34-test-hourly-35,44d3c984-cc13-4a82-b782-b012902bc753
billing-integration.hourly.test,384571de-cf54-46fe-8be9-fff42cd008f7,09081235-54ee-439d-afbe-07086ed98b01,93bd238a-3a51-4d21-81c1-76e52a342c61,aws,us-west-2,37-test-hourly-11,fdcfd168-c233-4159-bf3a-831ef66c304e
billing-integration.hourly.test,f9794064-da2e-4359-83b9-2c561baccd57,09081235-54ee-439d-afbe-07086ed98b01,93bd238a-3a51-4d21-81c1-76e52a342c61,aws,us-west-2,35-test-hourly-34,cc4483f9-7e51-4bae-9948-5071d1459177
billing-integration.hourly.test,1866a2f0-0ab7-4f93-bc73-3d66fd968180,f6229445-820d-44e9-b05f-effbd53fa17e,4b494984-244d-4be8-803d-56568d4a6a48,aws,us-west-2,test-hourly-resource-41,2e39cb5d-e169-4964-9f6d-d3cd9a725d7b
billing-integration.hourly.test,c7847149-2d50-4a0b-b97b-3a77bfcf4e2e,f6229445-820d-44e9-b05f-effbd53fa17e,4b494984-244d-4be8-803d-56568d4a6a48,aws,us-west-2,test-hourly-resource-22,a95b92e2-a1ce-41ae-9aa6-f7b1ed7691a0
billing-integration.hourly.test,950e1bd2-315c-44c7-ab2a-450129396acd,f6229445-820d-44e9-b05f-effbd53fa17e,4b494984-244d-4be8-803d-56568d4a6a48,aws,us-west-2,test-hourly-resource-5,6970a536-f2da-42c1-99ae-1e54adcb5aad
billing-integration.hourly.test,42b38dfd-d6fb-4957-b93b-effc5527cabe,d22aa28b-192f-47ec-a6ce-0c5f00c25e17,abc592a2-0156-42ed-934c-5cd1c37048b4,aws,us-west-2,47-test-hourly-42,a5bcafc6-0b7c-42ad-8d5c-c973ae8ff4e9
billing-integration.hourly.test,20b6a8e2-d8e9-44d6-acbc-8f360a4fa3ac,d22aa28b-192f-47ec-a6ce-0c5f00c25e17,abc592a2-0156-42ed-934c-5cd1c37048b4,aws,us-west-2,46-test-hourly-57,f7fe5428-0d8c-4fde-9ced-5d5815d0f465
